user,t,item,feat_0,feat_1
8034,3,9654,1291,0
8034,4,8463,3667,23
8034,5,909,1287,52
8034,6,2863,2053,32
8034,7,2784,3036,66
8034,7,3529,1257,50
8034,8,2176,2153,0
8034,9,6925,1248,66
8034,10,7064,4222,20
8034,11,4165,2984,29
8034,12,2353,3801,9
8034,13,3840,3774,52
8034,13,8861,1820,58
8034,14,174,4756,52
8034,14,3629,505,0
8034,15,4986,2915,0
8034,16,6967,3516,6
8034,16,3496,2291,21
8034,17,3771,1256,40
8034,18,7612,3649,17
8034,19,5888,2204,55
8034,20,1531,2928,66
8034,21,4856,728,66
8034,21,1704,2956,66
8034,22,88,4574,52
8034,22,6015,3860,52
8034,23,4318,3135,23
8034,23,4318,3135,23
8034,23,9812,3135,23
7084,0,4017,487,25
7084,1,4138,4292,47
7084,1,2580,4292,47
7084,1,3418,4292,47
7084,1,4471,4292,47
7084,1,8979,4292,20
7084,2,6368,3332,0
7084,2,6368,3332,0
7084,2,6368,3332,0
7084,2,6368,3332,0
7084,3,3800,3677,44
7084,4,8503,1051,40
7084,5,5298,3023,32
7084,6,7235,2521,44
7084,7,3711,450,64
7084,7,3711,450,64
7084,7,3711,450,64
7084,7,3711,450,64
7084,8,4068,3685,58
7084,8,673,3685,58
7084,8,2879,3685,58
7084,9,280,2527,57
7084,10,503,3961,57
7084,10,503,3961,57
7084,10,8151,3961,57
7084,10,8151,3961,57
7084,10,8151,3961,57
7084,10,8151,3961,57
7084,11,280,2527,57
7084,12,280,2527,57
7084,13,8926,1556,32
7084,14,1559,2892,16
7084,15,475,2487,63
7084,16,8926,1556,32
7084,16,4716,1556,32
7084,17,4716,1556,32
7084,18,8926,1556,32
7084,19,8926,1556,32
5869,0,4786,1152,47
5869,1,7612,3649,17
5869,1,4786,1152,47
5869,2,7774,765,67
5869,3,6929,298,57
5869,3,6929,298,57
5869,4,8934,298,23
5869,4,7144,298,54
5869,4,3128,298,54
5869,4,7144,298,54
5869,5,7612,3649,17
5869,6,4786,1152,47
5869,6,7612,3649,17
5869,7,7612,3649,17
5869,8,2737,3345,64
5869,9,7612,3649,17
5869,10,7612,3649,17
5869,11,7612,3649,17
7258,0,2014,3027,29
7258,1,2014,3027,29
7258,2,7878,4707,0
7258,2,7878,4707,0
7258,3,4577,2293,20
7258,4,7396,437,58
7258,4,4049,3504,35
7258,5,4049,3504,35
7258,6,630,3448,57
7258,6,630,3448,57
7258,6,630,3448,57
7258,7,795,859,66
5083,0,4757,3419,39
5083,1,6627,2901,51
5083,2,7283,3519,0
5083,3,8740,1516,58
5083,3,8740,1516,58
5083,4,5506,2227,44
5083,5,5517,3107,47
5083,6,6401,3503,43
5083,7,8904,231,0
5083,8,3491,123,0
5083,8,3491,123,0
5083,9,9162,315,59
5083,9,9125,3524,29
5083,10,4146,641,44
5083,11,7906,788,5
5083,12,3715,3369,2
5083,13,2628,3739,30
5083,14,9029,1298,58
5083,15,9620,2735,29
5083,16,8037,3712,66
5083,17,1682,315,59
5083,18,1992,1732,44
5083,19,8904,231,0
5083,20,3045,1217,38
5083,21,1682,315,59
7053,0,5499,453,15
7053,0,7797,3160,23
7053,0,7797,3160,23
7053,0,7797,3160,23
7053,0,7797,3160,23
7053,1,6017,837,67
7053,2,9567,826,64
7053,3,6655,3066,51
7053,4,9045,57,55
7053,5,2215,469,45
7053,6,4667,1576,20
7053,7,1515,3241,52
7053,7,3638,739,52
7053,7,1642,32,38
7053,7,2863,2053,32
7053,8,4741,393,15
7053,9,7592,1419,20
7053,10,5781,1117,44
7053,10,566,1117,44
7053,11,7674,32,38
7053,12,8683,1064,20
7053,13,8887,3694,66
7053,13,1847,201,52
7053,14,5347,2084,44
7053,15,8370,1572,56
7053,16,4795,1133,58
7053,16,6836,1586,51
7053,16,9802,2275,14
7053,17,4102,1491,50
7053,18,4102,1491,50
7053,19,8562,4151,50
7053,19,4101,1798,58
7053,19,8562,4151,50
7053,19,8562,4151,50
6605,0,5410,3311,14
6605,0,5055,3311,14
6605,1,76,3044,50
6605,1,76,3044,50
1844,0,93,1326,51
1844,0,2061,3107,65
1844,1,329,895,59
1844,1,3653,895,59
1844,1,8226,895,59
1844,2,6480,3994,66
1844,2,6480,3994,66
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,3,93,1326,51
1844,4,8226,895,59
1018,0,1898,983,58
1018,1,931,4028,60
1018,1,931,4028,60
1018,1,931,4028,60
1018,2,4834,4763,58
1018,3,2932,4762,44
1018,4,1673,3254,51
1018,5,213,4237,29
1018,6,1673,3254,51
1018,7,2277,267,35
1018,8,860,1289,64
1018,8,860,1289,64
1018,9,8857,2233,32
1018,10,5703,4274,66
6342,0,9795,1025,20
6342,1,7612,3649,17
6342,2,2564,3797,23
6342,3,8155,2080,32
6342,4,5322,2080,32
6342,4,8155,2080,32
6342,5,6996,4548,12
6342,6,4216,3944,64
6342,6,4216,3944,64
6342,6,4216,3944,64
6342,7,7612,3649,17
4092,0,7612,3649,17
4092,1,9149,2678,2
4092,2,1780,3798,1
4092,3,7612,3649,17
2630,0,5544,2564,38
2630,0,5544,2564,38
2630,1,7474,1181,38
2630,1,2256,1181,38
2630,2,4017,487,25
2630,2,4419,487,25
2630,3,9526,487,25
2630,4,4017,487,25
4136,0,4268,3107,65
4136,0,9222,3107,65
4136,0,9222,3107,65
4136,0,9222,3107,65
4136,1,4838,3462,16
2623,0,2173,3341,63
2623,1,7619,3111,58
2623,1,7619,3111,58
2623,1,7619,3111,58
2623,1,7619,3111,58
2623,1,7619,3111,58
2623,1,7619,3111,58
2623,1,7619,3111,58
2623,2,4067,21,15
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,3,3170,385,66
2623,4,7066,487,25
2623,5,8897,1813,66
2623,5,8897,1813,66
2623,5,8897,1813,66
2623,5,8897,1813,66
2623,5,8897,1813,66
2623,6,5842,4529,51
2623,6,5842,4529,51
2623,7,5842,4529,51
2623,7,5842,4529,51
2623,8,4017,487,25
2623,9,8897,1813,66
2623,9,8897,1813,66
2623,9,8897,1813,66
2623,10,2636,153,12
1005,0,4847,534,57
1005,0,9064,534,57
1005,1,1194,2147,44
1005,2,7331,2662,58
1005,3,5441,2068,23
1005,3,3714,2068,38
1005,4,6787,4667,9
1005,5,2773,3124,52
1005,5,2773,3124,52
1005,5,2773,3124,52
1005,6,1668,3242,66
1005,6,1668,3242,66
1005,7,9772,4396,29
1005,7,9772,4396,29
1005,7,3266,3307,57
1005,8,348,1307,58
1005,8,348,1307,58
1005,8,348,1307,58
1005,9,4880,4513,44
1005,10,7061,1918,66
1005,10,7061,1918,66
1005,11,4758,4451,43
1005,12,1112,3199,45
1005,13,5287,4022,67
1005,14,8872,1102,0
1005,15,8214,4626,65
1005,15,8214,4626,65
1005,15,8214,4626,65
929,0,7612,3649,17
929,1,9273,269,14
929,1,7866,269,14
929,2,2305,269,14
929,2,2201,269,14
929,3,5797,2359,44
929,4,5273,153,12
929,5,6855,2721,32
929,6,7251,269,14
929,6,7329,269,14
929,6,2323,269,14
929,6,2260,269,14
929,6,2464,269,14
929,6,1441,269,14
929,7,2001,3898,51
929,8,1430,269,14
929,9,1378,3399,58
929,10,7612,3649,17
929,10,7612,3649,17
929,11,7612,3649,17
929,12,1930,840,14
929,13,1627,1327,20
929,14,2201,269,14
929,14,6905,269,14
929,14,5760,269,14
929,14,2676,269,14
929,15,1930,840,14
5399,0,5870,4737,20
5399,1,2681,2770,32
5399,2,8782,4222,20
5399,2,6989,4222,20
5399,2,7441,4222,20
5399,2,9583,4222,20
5399,2,1044,4222,20
5399,3,8476,1190,10
5399,4,1461,3738,0
5399,5,9615,196,20
5399,6,5554,4432,50
5399,6,1189,4176,32
5399,7,8720,2352,50
6874,0,3169,4782,32
6874,1,8476,1190,10
6874,1,3169,4782,32
6874,2,6532,553,32
6874,3,7539,3414,58
6874,4,5846,2208,63
6874,5,4609,4097,10
6874,6,4609,4097,10
6874,7,3376,3745,12
6874,7,3225,2140,14
6874,8,4609,4097,10
6874,9,4609,4097,10
6874,10,3414,2346,2
6874,10,8534,2066,32
6874,11,6804,4434,14
6874,12,8125,3895,31
6874,13,1414,3740,15
6874,14,3376,3745,12
6874,15,4362,4743,58
6874,16,1414,3740,15
6874,16,1414,3740,15
6874,17,8982,4043,57
6874,17,8982,4043,57
6874,18,1414,3740,15
6874,19,8982,4043,57
6874,20,2515,3336,9
6874,20,8982,4043,57
6874,21,8982,4043,57
6874,21,8982,4043,57
6874,22,4054,2731,1
6874,23,9011,795,63
6874,24,8982,4043,57
6874,25,8982,4043,57
6874,25,8982,4043,57
6874,25,8982,4043,57
6874,26,3460,1614,15
6874,27,4609,4097,10
6874,28,3376,3745,12
6874,28,3376,3745,12
6874,29,129,2000,59
6874,30,9063,3916,15
6874,31,3376,3745,12
6874,31,3376,3745,12
6874,31,8132,2226,58
6874,31,8132,2226,58
6874,31,8132,2226,58
6874,31,8132,2226,58
6874,31,3499,2226,58
6874,31,8132,2226,58
6874,31,3499,2226,58
6874,31,3499,2226,58
6874,32,9063,3916,15
6874,32,9063,3916,15
6874,33,9011,795,63
6874,33,9011,795,63
6874,34,8125,3895,31
6874,35,6106,3348,31
6874,35,3376,3745,12
6874,36,9011,795,63
6874,36,9011,795,63
6874,36,8125,3895,31
6874,37,9011,795,63
6874,37,9011,795,63
6874,38,8125,3895,31
6874,39,9011,795,63
8174,0,7774,765,67
8174,1,4279,3006,12
8174,2,403,2584,58
8174,2,7926,2584,58
8174,2,3034,2584,0
8174,2,5854,2584,58
8174,2,1693,2584,58
8174,3,1595,2459,20
8174,4,6552,54,14
8174,5,2583,1969,20
8174,6,1153,2460,60
5786,0,1356,1915,65
5786,1,7612,3649,17
5786,2,7612,3649,17
7580,0,3304,4347,23
7580,0,3304,4347,23
7580,1,4296,352,47
7580,2,5389,1419,20
7580,3,4296,352,47
7580,4,8117,1686,63
7580,5,4296,352,47
7580,6,9448,2006,42
7580,7,5844,298,64
7580,7,5844,298,64
7580,7,8291,298,23
7580,7,414,1780,18
7580,7,9246,298,29
7580,7,856,298,65
7580,7,9246,298,29
7580,7,9246,298,29
7580,7,414,1780,18
7580,8,3206,54,14
7580,9,254,2343,23
7580,10,833,4741,66
7580,11,8745,128,50
7580,12,7773,3103,33
2478,0,4478,1653,20
2478,1,80,253,60
2478,1,80,253,60
2478,1,80,253,60
2478,1,80,253,60
2478,2,2318,2106,64
2478,2,7390,2106,64
2478,2,4561,2106,64
1781,0,5287,4022,67
1781,1,1304,3311,14
1781,1,2267,3311,14
1781,1,2949,3311,14
1781,2,6418,3311,14
1781,2,2949,3311,14
1781,2,106,3311,14
1781,2,1304,3311,14
1781,3,1960,2260,32
1781,4,8936,3311,14
1781,4,5410,3311,14
1781,4,6172,3818,44
1781,5,2887,289,63
1781,6,290,3135,65
1781,6,7070,3135,59
1781,6,5864,3135,23
1781,6,5864,3135,23
1781,6,3641,3135,23
1781,6,3284,3135,32
1781,6,2334,3135,57
1781,6,5386,3135,23
1781,6,5386,3135,23
1781,6,3284,3135,32
1781,7,6505,1027,51
1781,8,8244,3728,32
1781,9,6122,1068,51
1781,9,6122,1068,51
1781,9,8244,3728,32
1781,9,8244,3728,32
1781,10,1256,3020,51
1781,11,8683,1064,20
1781,12,9600,2053,32
1781,12,9600,2053,32
1781,13,7133,2547,64
1781,13,9555,2547,64
1781,14,8166,3135,32
1781,15,1105,1836,31
1781,15,3305,1836,31
3128,0,8665,1214,2
3128,1,3811,3904,58
3128,2,2601,2141,14
3128,3,2601,2141,14
3128,4,8942,3862,38
2042,0,4920,704,40
2042,1,5492,1499,55
2042,2,7226,4265,20
2042,2,8642,4265,20
2042,2,8062,2518,54
2042,3,9196,1379,65
2042,4,3692,4615,62
2042,5,1717,2359,44
2042,6,8282,4425,16
2042,7,6592,2147,44
2042,8,8731,1889,63
2042,8,8731,1889,63
2042,9,4343,4155,14
2042,9,4226,1780,18
2042,10,5572,500,14
2042,11,7757,4552,51
2042,12,9837,398,23
2042,13,9194,476,20
2042,14,8401,2534,44
2042,15,6328,2046,66
2042,15,6328,2046,66
2042,16,4421,448,51
2042,17,8043,114,58
2042,18,7094,3643,0
2042,19,2451,2516,59
1954,0,3257,4156,57
1954,0,3257,4156,57
1954,1,9629,201,52
1954,2,1067,2614,58
1954,3,5366,1554,52
1954,4,1497,201,9
1954,4,9798,1346,45
1954,4,1399,1606,52
1954,5,3498,4014,32
1954,5,4491,2279,20
1954,5,9328,2279,45
9085,0,1953,4721,14
9085,1,8246,4798,47
9085,2,3870,2771,54
9085,3,4381,1038,20
9085,4,7257,3405,66
9085,4,7257,3405,66
9085,4,9065,3405,66
9085,4,9065,3405,66
9085,5,9065,3405,66
9085,5,9065,3405,66
9085,6,8643,3593,16
1764,0,4531,2268,52
1764,0,4531,2268,52
1764,1,651,1941,64
1764,1,738,2739,60
1764,1,4300,2739,60
1764,1,4300,2739,60
1764,2,8776,3107,47
1764,2,133,3107,47
1764,2,1370,3107,47
1764,2,7526,3107,65
1764,2,338,3107,47
1764,3,2237,3107,47
1764,4,3545,1981,9
1764,5,7043,3621,27
1764,6,3531,1602,20
1764,7,5151,4234,22
1764,7,5151,4234,22
5527,0,4677,269,14
5527,0,1373,269,14
5527,0,2323,269,14
5527,1,5778,269,14
5527,1,1441,269,14
5527,1,2388,269,14
5527,1,2323,269,14
5527,2,6380,2016,51
5527,2,6380,2016,51
5527,2,6968,2016,51
5527,2,6968,2016,51
5527,2,6968,2016,51
5527,2,6968,2016,51
5527,3,1650,1309,60
5527,3,1650,1309,60
5527,3,1650,1309,60
5527,3,1650,1309,60
5527,4,3842,269,14
5527,4,3150,269,14
5527,4,2388,269,14
5527,4,8134,269,14
5527,4,2323,269,14
5527,5,3977,884,18
5527,5,3977,884,18
5527,5,3977,884,18
5527,6,6613,2450,58
5527,7,1816,269,14
5527,7,4153,269,14
5527,7,2323,269,14
5527,8,4779,2925,64
5527,9,2323,269,14
5527,9,540,269,14
5527,9,4153,269,14
711,0,9717,1667,23
711,0,9717,1667,23
711,1,3463,215,63
711,1,3463,215,63
711,1,3463,215,63
711,1,3463,215,63
711,1,2983,215,63
711,1,2983,215,63
711,1,2983,215,63
711,1,2983,215,63
711,2,5751,1332,64
711,2,5751,1332,64
711,2,5751,1332,64
711,3,3077,253,23
711,3,3077,253,23
711,4,9702,2406,65
711,5,1161,683,12
711,6,428,1453,15
711,6,428,1453,15
711,7,4395,1387,29
711,7,4395,1387,29
711,7,1161,683,12
711,8,9307,3306,63
711,8,9307,3306,63
711,9,1923,2098,23
711,10,2188,2580,51
711,11,2304,94,51
2308,0,6277,3394,58
2308,0,2849,767,55
2308,1,9572,797,38
2308,2,3031,634,54
2308,3,4017,487,25
2308,3,9526,487,25
2308,3,9572,797,38
2308,3,1218,487,25
2308,4,1498,3687,55
2308,4,1498,3687,55
2308,5,2973,937,12
2308,6,6467,1111,63
2308,7,9572,797,38
2308,7,8414,581,64
2308,8,9295,4787,59
2308,8,9295,4787,59
2308,8,9295,4787,59
2308,9,5177,1534,57
2308,9,7003,353,16
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,9,5177,1534,57
2308,10,9572,797,38
2308,11,6828,1259,12
2308,12,4349,4096,29
2308,12,3034,2584,0
2308,12,3034,2584,0
2308,13,9526,487,25
2308,14,927,2632,12
2211,0,2540,79,0
2211,1,3735,495,58
2211,2,2604,4797,45
2211,3,3365,3944,64
2211,4,1461,3738,0
2211,5,5549,3862,38
2211,6,8315,421,64
2211,6,8315,421,64
2211,7,1790,2456,66
2211,8,5549,3862,38
2211,9,1668,3242,66
2211,9,1668,3242,66
2211,10,2749,587,57
2211,11,4954,1319,66
2211,12,6364,3862,5
2211,13,5224,1669,52
2211,13,3525,2427,64
2211,13,3525,2427,64
2211,13,3525,2427,64
2211,13,3525,2427,64
2211,14,7218,3318,57
2211,15,8713,3721,23
2211,15,8713,3721,23
2211,16,265,4564,64
2211,17,6963,78,0
2211,18,278,2080,32
5331,0,4823,2835,23
5331,1,507,479,60
5331,1,507,479,60
5331,2,5020,2996,14
5331,3,5020,2996,14
5331,4,5020,2996,14
7069,0,7826,1640,65
7069,1,4773,3107,65
7069,1,4773,3107,65
7069,1,2103,3107,45
7069,1,5115,3107,65
7069,1,1,3107,47
7069,1,8381,3107,47
7069,1,5517,3107,47
7069,1,2296,3107,47
7069,1,8113,3107,47
7069,1,1055,3107,47
7069,2,8776,3107,47
7069,2,7566,3107,65
7069,2,4699,3107,47
7069,2,3825,4314,29
7069,2,3825,4314,29
7069,2,4736,3107,47
7069,2,4118,3107,65
7069,2,3825,4314,29
7069,2,3661,3107,65
7069,2,4118,3107,65
7069,3,3555,4454,9
7069,4,742,3107,45
7069,4,6012,3107,20
7069,5,6081,3107,45
7871,0,6565,826,64
7871,0,6565,826,64
7871,1,3812,4679,64
7871,1,3812,4679,64
7871,1,3812,4679,64
7871,2,7292,3387,66
7871,2,1098,2403,20
7871,3,3888,3107,47
7871,3,4078,3107,47
7871,3,4268,3107,65
7871,3,5487,2194,65
7871,3,5487,2194,65
7871,3,5487,2194,65
7871,3,5487,2194,65
7871,4,9745,1012,36
7871,4,9745,1012,36
6275,0,2054,519,32
6275,1,5409,3448,59
6275,2,5488,4534,45
6275,3,5064,3601,12
6275,3,1311,2648,12
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,4,3918,346,22
6275,5,3745,2663,6
6275,6,2711,4741,66
6787,0,5460,1335,32
6787,0,5460,1335,32
6787,0,5460,1335,32
6787,1,1336,725,65
6787,1,1336,725,65
6787,2,7010,3135,29
6787,2,7010,3135,29
6787,2,4866,3135,29
6787,2,1101,3135,34
6787,2,4004,3135,57
6787,3,2944,725,47
6787,4,1236,4205,22
6787,5,9540,1748,54
6787,5,9540,1748,54
6787,5,9540,1748,54
6787,6,4753,1522,47
6787,6,8358,1522,47
6787,7,518,695,14
6787,8,4753,1522,47
6787,9,5177,1534,57
6787,10,4769,60,63
6787,11,5942,3107,47
6787,11,3505,1140,47
6787,12,3505,1140,47
6787,13,1236,4205,22
6787,13,1236,4205,22
6787,13,1236,4205,22
6787,13,1236,4205,22
6787,14,4539,2998,47
6787,14,1547,160,47
6787,15,3505,1140,47
6787,16,3505,1140,47
6787,17,4539,2998,47
6787,18,7335,121,65
6787,19,3505,1140,47
6787,20,1236,4205,22
6787,21,4539,2998,47
6787,22,9777,2969,65
6787,23,123,3362,18
6787,23,123,3362,18
6787,23,123,3362,18
6787,23,123,3362,18
6787,24,123,3362,18
6787,24,123,3362,18
6005,0,7346,2044,29
6005,1,6981,4172,20
6005,2,6247,2858,59
6005,2,6247,2858,59
6005,2,6247,2858,59
6005,2,9536,2645,64
6005,2,9536,2645,64
6005,2,9536,2645,64
6005,3,2730,874,32
6005,4,9536,2645,64
6005,4,9536,2645,64
6005,5,8643,3593,16
17,0,5453,846,12
17,1,4752,2174,52
17,2,6449,78,0
17,2,6449,78,0
17,3,9287,2739,60
17,3,9287,2739,60
17,3,9287,2739,60
17,3,770,2739,60
17,3,770,2739,60
17,3,770,2739,60
17,3,1088,796,59
17,3,7745,2739,60
17,3,7745,2739,60
17,4,8625,2128,15
17,5,7070,3135,59
17,5,3641,3135,23
17,5,1070,3135,57
17,5,8182,3135,23
17,5,2321,3135,57
17,5,9812,3135,23
17,5,7010,3135,29
17,5,6092,3135,29
17,5,1316,3135,44
17,6,8030,1337,42
17,7,9159,2934,20
17,8,4381,1038,20
17,9,5859,2359,44
17,10,621,2359,44
17,11,1687,913,50
17,11,1687,913,50
17,12,1260,4238,55
17,13,2065,1710,32
17,13,2065,1710,32
5462,0,5100,4765,32
5462,1,7173,615,59
5462,2,7141,2277,58
5462,3,7141,2277,58
5462,3,7141,2277,58
5462,4,4347,2293,20
5462,5,1473,201,52
2231,0,3776,3627,59
2231,0,3776,3627,59
2231,0,3776,3627,59
2231,0,3776,3627,59
2231,0,3776,3627,59
2231,0,3776,3627,59
2231,1,5104,2511,20
2231,2,981,3441,45
2231,3,9263,4155,14
2231,4,4409,3394,58
2231,4,4409,3394,58
2231,5,5570,916,20
2231,6,5594,3272,45
2231,6,4194,399,65
2231,7,763,2160,32
2231,8,6317,1885,36
2231,9,2569,2955,0
2231,10,3189,4222,20
2231,10,2106,4222,20
2231,11,6789,4222,20
2231,11,198,269,47
2231,11,3766,269,14
2231,11,6919,269,14
2231,11,5516,4222,20
2231,11,540,269,14
2231,12,7151,916,20
2231,12,7786,916,45
2231,13,447,2359,44
2231,14,8226,895,59
2231,15,7685,4566,32
2231,16,3653,895,59
2231,17,9670,269,14
2231,17,1314,4222,20
2231,17,7824,4222,20
2231,17,5894,4222,20
2231,17,6789,4222,20
2231,17,1368,4222,20
2231,17,5056,269,14
2231,17,5056,269,14
2231,17,453,269,47
2231,17,2380,269,14
2231,17,7975,269,14
2231,17,9009,269,14
2231,17,6304,269,14
2231,17,1611,269,14
2231,17,1611,269,14
2231,17,3766,269,14
2231,18,6638,1514,20
2231,19,2750,1418,14
2231,20,1611,269,14
2231,20,198,269,47
2231,20,8608,269,45
2231,20,6304,269,14
2231,21,2569,2955,0
7759,0,928,3673,0
7759,0,928,3673,0
7759,0,928,3673,0
7759,0,928,3673,0
7759,1,412,4427,38
7759,2,7051,4502,56
7759,2,9494,4417,58
7759,2,9494,4417,58
7759,2,9494,4417,58
7759,2,9494,4417,58
7759,3,3429,4765,32
7759,4,8297,2682,52
7759,5,2700,3997,50
7759,5,2700,3997,50
7759,6,8021,978,63
7759,6,2233,3024,63
2967,0,1476,3448,59
2967,0,8797,3448,59
2967,0,3564,3448,59
2967,0,3564,3448,59
2967,0,3564,3448,59
2967,0,1204,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,9267,3448,59
2967,0,1476,3448,59
2967,0,9267,3448,59
2967,0,1476,3448,59
2967,0,1476,3448,59
2967,0,1476,3448,59
2967,0,1476,3448,59
2967,0,1476,3448,59
2967,0,3500,3448,59
2967,0,3500,3448,59
2967,0,3500,3448,59
2967,0,9267,3448,59
2967,0,1476,3448,59
2967,1,5887,3448,59
2967,1,5799,3448,59
2967,1,5799,3448,59
2967,1,5799,3448,59
2967,1,3975,3448,59
2967,1,3975,3448,59
2967,1,3975,3448,59
2967,1,3975,3448,59
2967,1,5887,3448,59
2967,1,5887,3448,59
2967,1,5617,3448,59
2967,1,5887,3448,59
2967,1,5887,3448,59
2967,1,5887,3448,59
2967,1,5887,3448,59
2967,1,8797,3448,59
2967,1,8797,3448,59
2967,1,8797,3448,59
2967,1,3807,3448,59
2967,1,5887,3448,59
2967,2,1638,1623,21
2967,3,7541,1096,58
2967,3,7541,1096,58
2967,4,6570,3448,57
2967,4,6570,3448,57
2967,4,6570,3448,57
2967,4,1204,3448,59
2967,4,3807,3448,59
2967,4,3807,3448,59
2967,4,3807,3448,59
1513,0,9173,1606,52
1513,0,3929,1606,52
1513,0,3929,1606,52
1513,1,4048,678,55
1513,2,3504,1799,57
1513,3,9204,2532,44
3684,0,1288,3984,44
3684,0,6513,2011,11
3684,1,5035,4754,20
3684,2,4175,3135,29
3684,2,3355,3135,29
3684,2,6306,4624,14
3684,2,1233,3135,23
3684,2,8844,3135,23
3684,2,4379,3135,64
3684,2,4379,3135,64
3684,2,4379,3135,64
3684,2,8182,3135,23
3684,2,1233,3135,23
3684,3,3312,3130,50
3684,3,238,3135,23
3684,3,9081,3135,58
3684,3,9081,3135,58
3684,4,7612,3649,17
3684,4,7612,3649,17
3684,5,3408,2576,54
3684,6,9772,4396,29
3684,6,9075,2489,20
3684,7,8057,1328,0
3684,8,4651,66,14
3684,9,3517,1991,55
3684,10,2580,4292,47
3684,10,8221,4292,20
3684,11,2382,1665,47
3684,12,8489,1845,0
3684,12,8489,1845,0
3684,13,8221,4292,20
3684,14,11,4113,12
3684,15,4067,21,15
3684,15,6445,1873,64
3684,16,4481,2361,20
3684,16,7612,3649,17
3684,17,3570,4797,45
3684,17,7553,3344,66
3684,17,4983,4211,63
3684,18,7612,3649,17
3684,19,516,2174,52
3684,20,9779,269,14
3684,20,4153,269,14
3684,20,1816,269,14
3684,21,9125,3524,29
3684,21,4758,4451,43
3684,21,4758,4451,43
3684,22,4087,269,14
3684,22,2309,269,14
3684,22,4495,269,14
3684,22,8795,269,14
3684,22,6905,269,14
3684,22,3803,269,14
3684,22,3766,269,14
3684,22,5164,3746,35
3684,22,9648,269,14
3684,23,1101,3135,34
3684,23,9073,3135,57
3684,23,3284,3135,32
3684,23,4857,3135,65
3684,23,7024,3135,65
3684,23,5803,3135,52
3684,23,1210,3135,65
3684,24,5387,1323,65
3684,25,4745,2806,32
3684,26,3180,3660,57
3684,26,3180,3660,57
3684,26,3180,3660,57
3684,27,7151,916,20
3684,28,1930,840,14
3684,29,5058,1261,59
3684,29,2974,818,23
3684,30,5365,740,47
3684,31,1715,3083,38
3684,32,9194,476,20
3684,33,1153,2460,60
3684,33,6904,2015,47
3684,34,3234,3759,66
3684,35,7768,826,64
3684,35,7768,826,64
3684,35,7998,4403,66
3684,35,9797,4252,23
1180,0,837,35,51
1180,1,2482,2412,51
1180,2,5281,444,55
1180,2,5281,444,55
1180,3,2981,1047,2
1180,4,6105,4708,20
1180,4,6105,4708,20
1180,5,9575,2205,32
1180,6,6105,4708,20
1180,6,1952,4708,20
1180,6,1952,4708,20
1180,6,1952,4708,20
2317,0,4345,4618,21
2317,0,4133,1353,23
2317,1,9401,4020,20
2317,1,6621,4020,20
2317,1,5358,4020,20
2317,2,8542,2244,12
2317,2,6397,902,53
2317,3,9646,2907,57
2317,3,9646,2907,57
2317,4,2113,384,22
2317,4,2113,384,22
2317,4,3974,2082,31
2317,5,2729,1138,55
2317,6,2701,4706,47
2317,7,7450,1978,51
2317,7,7450,1978,51
2317,7,7450,1978,51
2317,7,7450,1978,51
2317,7,7450,1978,51
2317,7,7450,1978,51
2317,7,7450,1978,51
2317,7,64,1978,51
2317,8,3714,2068,38
2317,9,5151,4234,22
2317,9,5151,4234,22
2317,10,7162,556,22
2317,10,7162,556,22
2317,10,7162,556,22
2317,11,6080,4418,0
2317,12,7608,3224,52
2317,12,1243,1040,5
2317,12,1243,1040,5
2317,13,2213,3282,32
2317,14,5358,4020,20
2317,14,9401,4020,20
2317,15,6720,2672,64
2317,16,1908,1894,17
2317,16,1908,1894,17
2317,17,3910,3718,64
2317,17,3910,3718,64
2317,17,3910,3718,64
2317,17,3910,3718,64
2317,18,1250,3516,6
2317,19,8116,1873,64
2317,20,5615,1181,38
2317,20,3030,1181,38
2317,20,1562,4154,38
2317,20,7474,1181,38
2317,20,4116,1181,38
2317,20,3096,1181,5
2317,21,3342,2698,64
2317,22,7100,4570,35
2317,23,3856,2783,58
2317,24,9401,4020,20
2317,25,5974,3455,17
5204,0,1603,3671,44
